

T8 Train77 AimedDepartureTime=11866 WaitTime=0 BaseTime=11866 RunTime=270	OptSolTime=12226
T9 Train77 AimedDepartureTime=12166 WaitTime=30 BaseTime=12166 RunTime=240	OptSolTime=12526
T10 Train77 AimedDepartureTime=12406 WaitTime=0 BaseTime=12406 RunTime=180	OptSolTime=12766
T11 Train77 AimedDepartureTime=12586 WaitTime=0 BaseTime=12586 RunTime=380	OptSolTime=13266
T12 Train77 AimedDepartureTime=13006 WaitTime=40 BaseTime=13006 RunTime=120	OptSolTime=13686
T13 Train77 AimedDepartureTime=13126 WaitTime=0 BaseTime=13126 RunTime=81	OptSolTime=13806
T14 Train77 AimedDepartureTime=13207 WaitTime=0 BaseTime=13207 RunTime=189	OptSolTime=13887
T15 Train77 AimedDepartureTime=13426 WaitTime=30 BaseTime=13426 RunTime=150	OptSolTime=14106
T16 Train77 AimedDepartureTime=13606 WaitTime=30 BaseTime=13606 RunTime=90	OptSolTime=14286
T17 Train77 AimedDepartureTime=13726 WaitTime=30 BaseTime=13726 RunTime=150	OptSolTime=14406
T18 Train77 AimedDepartureTime=13906 WaitTime=30 BaseTime=13906 RunTime=240	OptSolTime=14986
T19 Train77 AimedDepartureTime=14326 WaitTime=180 BaseTime=14326 RunTime=90	OptSolTime=15406
T20 Train77 AimedDepartureTime=14416 WaitTime=0 BaseTime=14416 RunTime=30	OptSolTime=15496
T21 Train77 AimedDepartureTime=14446 WaitTime=0 BaseTime=14446 RunTime=150	OptSolTime=15526
T22 Train77 AimedDepartureTime=14626 WaitTime=30 BaseTime=14626 RunTime=90	OptSolTime=15706
T23 Train77 AimedDepartureTime=14746 WaitTime=30 BaseTime=14746 RunTime=90	OptSolTime=15826
T24 Train77 AimedDepartureTime=14866 WaitTime=30 BaseTime=14866 RunTime=110	OptSolTime=15946
T25 Train77 AimedDepartureTime=14976 WaitTime=0 BaseTime=14976 RunTime=190	OptSolTime=16056

TrainId=78 Delay=0 FreeRun=22508 	Final Delay=0
T19 Train78 AimedDepartureTime=17096 WaitTime=0 BaseTime=17096 RunTime=104	OptSolTime=17096
T18 Train78 AimedDepartureTime=17200 WaitTime=0 BaseTime=17200 RunTime=366	OptSolTime=17200
T17 Train78 AimedDepartureTime=17746 WaitTime=180 BaseTime=17746 RunTime=339	OptSolTime=17746
T16 Train78 AimedDepartureTime=18085 WaitTime=0 BaseTime=18085 RunTime=59	OptSolTime=18085
T15 Train78 AimedDepartureTime=18144 WaitTime=0 BaseTime=18144 RunTime=73	OptSolTime=18144
T14 Train78 AimedDepartureTime=18217 WaitTime=0 BaseTime=18217 RunTime=146	OptSolTime=18217
T13 Train78 AimedDepartureTime=18363 WaitTime=0 BaseTime=18363 RunTime=65	OptSolTime=18363
T12 Train78 AimedDepartureTime=18428 WaitTime=0 BaseTime=18428 RunTime=98	OptSolTime=18428
T11 Train78 AimedDepartureTime=18526 WaitTime=0 BaseTime=18526 RunTime=300	OptSolTime=18526
T10 Train78 AimedDepartureTime=18826 WaitTime=0 BaseTime=18826 RunTime=201	OptSolTime=18826
T9 Train78 AimedDepartureTime=19027 WaitTime=0 BaseTime=19027 RunTime=699	OptSolTime=19027
T8 Train78 AimedDepartureTime=20146 WaitTime=420 BaseTime=20146 RunTime=717	OptSolTime=20146
T7 Train78 AimedDepartureTime=20863 WaitTime=0 BaseTime=20863 RunTime=163	OptSolTime=20863
T6 Train78 AimedDepartureTime=21026 WaitTime=0 BaseTime=21026 RunTime=440	OptSolTime=21026
T5 Train78 AimedDepartureTime=21526 WaitTime=60 BaseTime=21526 RunTime=323	OptSolTime=21526
T4 Train78 AimedDepartureTime=21849 WaitTime=0 BaseTime=21849 RunTime=188	OptSolTime=21849
T3 Train78 AimedDepartureTime=22037 WaitTime=0 BaseTime=22037 RunTime=326	OptSolTime=22037
T2 Train78 AimedDepartureTime=22363 WaitTime=0 BaseTime=22363 RunTime=145	OptSolTime=22363
T1 Train78 AimedDepartureTime=22508 WaitTime=0 BaseTime=22508 RunTime=199	OptSolTime=22508

TrainId=79 Delay=0 FreeRun=21846 	Final Delay=0
T25 Train79 AimedDepartureTime=17026 WaitTime=60 BaseTime=17026 RunTime=217	OptSolTime=17026
T24 Train79 AimedDepartureTime=17243 WaitTime=0 BaseTime=17243 RunTime=143	OptSolTime=17243
T23 Train79 AimedDepartureTime=17416 WaitTime=30 BaseTime=17416 RunTime=210	OptSolTime=17416
T22 Train79 AimedDepartureTime=17656 WaitTime=30 BaseTime=17656 RunTime=150	OptSolTime=17656
T21 Train79 AimedDepartureTime=17836 WaitTime=30 BaseTime=17836 RunTime=150	OptSolTime=17836
T20 Train79 AimedDepartureTime=17986 WaitTime=0 BaseTime=17986 RunTime=45	OptSolTime=17986
T19 Train79 AimedDepartureTime=18031 WaitTime=0 BaseTime=18031 RunTime=195	OptSolTime=18031
T18 Train79 AimedDepartureTime=18286 WaitTime=60 BaseTime=18286 RunTime=300	OptSolTime=18286
T17 Train79 AimedDepartureTime=18616 WaitTime=30 BaseTime=18616 RunTime=210	OptSolTime=18616
T16 Train79 AimedDepartureTime=18856 WaitTime=30 BaseTime=18856 RunTime=210	OptSolTime=18856
T15 Train79 AimedDepartureTime=19096 WaitTime=30 BaseTime=19096 RunTime=150	OptSolTime=19096
T14 Train79 AimedDepartureTime=19276 WaitTime=30 BaseTime=19276 RunTime=201	OptSolTime=19276
T13 Train79 AimedDepartureTime=19477 WaitTime=0 BaseTime=19477 RunTime=83	OptSolTime=19477
T12 Train79 AimedDepartureTime=19560 WaitTime=0 BaseTime=19560 RunTime=166	OptSolTime=19560
T11 Train79 AimedDepartureTime=19766 WaitTime=40 BaseTime=19766 RunTime=700	OptSolTime=19766
T10 Train79 AimedDepartureTime=20646 WaitTime=180 BaseTime=20646 RunTime=409	OptSolTime=20646
T9 Train79 AimedDepartureTime=21055 WaitTime=0 BaseTime=21055 RunTime=251	OptSolTime=21055
T8 Train79 AimedDepartureTime=21336 WaitTime=30 BaseTime=21336 RunTime=333	OptSolTime=21336
T7 Train79 AimedDepartureTime=21669 WaitTime=0 BaseTime=21669 RunTime=177	OptSolTime=21669
T6 Train79 AimedDepartureTime=21846 WaitTime=0 BaseTime=21846 RunTime=420	OptSolTime=21846

TrainId=80 Delay=0 FreeRun=18588 	Final Delay=1860
T6 Train80 AimedDepartureTime=14986 WaitTime=0 BaseTime=14986 RunTime=300	OptSolTime=15066
T7 Train80 AimedDepartureTime=15286 WaitTime=0 BaseTime=15286 RunTime=180	OptSolTime=15366
T8 Train80 AimedDepartureTime=15466 WaitTime=0 BaseTime=15466 RunTime=270	OptSolTime=15546
T9 Train80 AimedDepartureTime=15766 WaitTime=30 BaseTime=15766 RunTime=240	OptSolTime=15846
T10 Train80 AimedDepartureTime=16006 WaitTime=0 BaseTime=16006 RunTime=180	OptSolTime=16086
T11 Train80 AimedDepartureTime=16186 WaitTime=0 BaseTime=16186 RunTime=380	OptSolTime=16866
T12 Train80 AimedDepartureTime=16606 WaitTime=40 BaseTime=16606 RunTime=103	OptSolTime=17286
T13 Train80 AimedDepartureTime=16709 WaitTime=0 BaseTime=16709 RunTime=69	OptSolTime=17389
T14 Train80 AimedDepartureTime=16778 WaitTime=0 BaseTime=16778 RunTime=218	OptSolTime=18638
T15 Train80 AimedDepartureTime=17026 WaitTime=30 BaseTime=17026 RunTime=150	OptSolTime=18886
T16 Train80 AimedDepartureTime=17206 WaitTime=30 BaseTime=17206 RunTime=90	OptSolTime=19066
T17 Train80 AimedDepartureTime=17326 WaitTime=30 BaseTime=17326 RunTime=150	OptSolTime=19186
T18 Train80 AimedDepartureTime=17506 WaitTime=30 BaseTime=17506 RunTime=240	OptSolTime=19366
T19 Train80 AimedDepartureTime=17926 WaitTime=180 BaseTime=17926 RunTime=90	OptSolTime=19786
T20 Train80 AimedDepartureTime=18016 WaitTime=0 BaseTime=18016 RunTime=30	OptSolTime=19876
T21 Train80 AimedDepartureTime=18046 WaitTime=0 BaseTime=18046 RunTime=150	OptSolTime=19906
T22 Train80 AimedDepartureTime=18226 WaitTime=30 BaseTime=18226 RunTime=90	OptSolTime=20086
T23 Train80 AimedDepartureTime=18346 WaitTime=30 BaseTime=18346 RunTime=90	OptSolTime=20206
T24 Train80 AimedDepartureTime=18466 WaitTime=30 BaseTime=18466 RunTime=122	OptSolTime=20326
T25 Train80 AimedDepartureTime=18588 WaitTime=0 BaseTime=18588 RunTime=178	OptSolTime=20448

TrainId=81 Delay=0 FreeRun=25386 	Final Delay=0
T25 Train81 AimedDepartureTime=20626 WaitTime=60 BaseTime=20626 RunTime=212	OptSolTime=20626
T24 Train81 AimedDepartureTime=20838 WaitTime=0 BaseTime=20838 RunTime=148	OptSolTime=20838
